Trade #,Datetime,Signal,Price USD,Net P&L USD,Drawdown USD,Cumulative P&L USD,hour,Market_ATR,Market_Price,Market_SMA200,Filter_Time,Filter_ATR,Filter_Trend,Filter_ALL,Time_Reason,ATR_Reason,Trend_Reason
1110,2025-09-17 19:18:00,Long,24577.25,55.5,-35.0,1806.5,19,104.0,24475.25,24035.965,True,True,True,True,PASS,PASS,PASS
1111,2025-09-17 23:21:00,Long,24638.25,-59.0,-64.0,1747.5,23,88.51785714285714,24583.5,24047.84,True,True,True,True,PASS,PASS,PASS
1112,2025-09-18 02:05:00,Short,24608.75,35.0,-2.0,1782.5,2,105.91071428571429,24620.75,24060.095,True,True,False,False,PASS,PASS,FAIL: Short against trend
1113,2025-09-18 05:11:00,Long,24729.75,41.0,-73.5,1823.5,5,84.42857142857143,24615.0,24072.4925,True,True,True,True,PASS,PASS,PASS
1114,2025-09-18 09:31:00,Short,24656.25,-68.5,-114.5,1755.0,9,73.60714285714286,24706.5,24098.25625,False,True,False,False,FAIL: Trading at 9:00 (avoid 9-13),PASS,FAIL: Short against trend
1115,2025-09-18 09:51:00,Long,24690.5,96.0,-98.0,1851.0,9,73.60714285714286,24706.5,24098.25625,False,True,True,False,FAIL: Trading at 9:00 (avoid 9-13),PASS,PASS
1116,2025-09-18 13:02:00,Long,24793.25,-126.0,-133.5,1725.0,13,92.14285714285714,24697.0,24113.795,True,True,True,True,PASS,PASS,PASS
1117,2025-09-18 13:57:00,Short,24730.25,9.0,-72.0,1734.0,13,82.375,24734.5,24118.76375,True,True,False,False,PASS,PASS,FAIL: Short against trend
1118,2025-09-18 16:00:00,Short,24698.5,-97.5,-100.0,1636.5,16,103.60714285714286,24787.75,24128.67375,True,True,False,False,PASS,PASS,FAIL: Short against trend
1119,2025-09-18 20:03:00,Long,24747.25,31.5,-184.5,1668.0,20,92.85714285714286,24713.75,24148.18875,True,True,True,True,PASS,PASS,PASS
1120,2025-09-19 11:05:00,Short,24745.25,39.5,-13.5,1707.5,11,31.714285714285715,24736.25,24212.7975,False,True,False,False,FAIL: Trading at 11:00 (avoid 9-13),PASS,FAIL: Short against trend
1121,2025-09-19 12:42:00,Long,24820.75,12.0,-49.0,1719.5,12,51.32142857142857,24790.75,24222.435,False,True,True,False,FAIL: Trading at 12:00 (avoid 9-13),PASS,PASS
1122,2025-09-19 15:48:00,Long,24847.0,62.5,-12.5,1782.0,15,59.410714285714285,24821.5,24237.01125,True,True,True,True,PASS,PASS,PASS
1123,2025-09-19 16:35:00,Long,24877.0,-88.0,-110.0,1694.0,16,59.392857142857146,24815.75,24242.02125,True,True,True,True,PASS,PASS,PASS
1124,2025-09-22 02:39:00,Short,24833.0,20.5,-0.5,1714.5,2,58.82142857142857,24857.25,24287.33625,True,True,False,False,PASS,PASS,FAIL: Short against trend
1125,2025-09-22 02:59:00,Short,24818.25,64.5,-25.5,1779.0,2,58.82142857142857,24857.25,24287.33625,True,True,False,False,PASS,PASS,FAIL: Short against trend
1126,2025-09-22 07:25:00,Short,24773.0,-61.5,-66.5,1717.5,7,32.857142857142854,24785.75,24307.37125,True,True,False,False,PASS,PASS,FAIL: Short against trend
1127,2025-09-22 09:11:00,Long,24803.75,22.5,-12.5,1740.0,9,33.625,24784.5,24317.17,False,True,True,False,FAIL: Trading at 9:00 (avoid 9-13),PASS,PASS
1128,2025-09-22 09:49:00,Long,24859.0,112.5,-8.5,1852.5,9,31.410714285714285,24776.25,24321.85375,False,True,True,False,FAIL: Trading at 9:00 (avoid 9-13),PASS,PASS
1129,2025-09-22 12:28:00,Long,24968.0,41.5,-1.5,1894.0,12,31.053571428571427,24799.0,24331.24125,False,True,True,False,FAIL: Trading at 12:00 (avoid 9-13),PASS,PASS
1130,2025-09-22 13:23:00,Long,24990.0,38.5,-24.5,1932.5,13,37.232142857142854,24872.25,24336.15375,True,True,True,True,PASS,PASS,PASS
1131,2025-09-22 15:01:00,Long,25014.0,20.5,-12.0,1953.0,15,40.5,24911.25,24346.43625,True,True,True,True,PASS,PASS,PASS
1132,2025-09-23 05:25:00,Short,25003.25,9.0,-26.5,1962.0,5,29.607142857142858,24997.0,24416.03125,True,True,False,False,PASS,PASS,FAIL: Short against trend
1133,2025-09-23 10:25:00,Short,24936.0,18.5,-78.0,1980.5,10,22.928571428571427,25000.5,24442.83875,False,True,False,False,FAIL: Trading at 10:00 (avoid 9-13),PASS,FAIL: Short against trend
1134,2025-09-24 00:44:00,Long,24844.75,13.0,-0.5,1993.5,0,47.30357142857143,24823.0,24512.09875,True,True,True,True,PASS,PASS,PASS
1135,2025-09-24 01:24:00,Long,24853.25,20.5,-13.0,2014.0,1,47.30357142857143,24823.0,24512.09875,True,True,True,True,PASS,PASS,PASS
1136,2025-09-24 11:34:00,Short,24770.75,82.0,-28.5,2096.0,11,25.232142857142858,24881.5,24560.9775,False,True,False,False,FAIL: Trading at 11:00 (avoid 9-13),PASS,FAIL: Short against trend
1137,2025-09-24 13:31:00,Long,24740.5,17.5,-117.0,2113.5,13,33.339285714285715,24794.0,24568.94875,True,True,True,True,PASS,PASS,PASS
1138,2025-09-24 20:33:00,Long,24774.5,5.0,-8.5,2118.5,20,54.285714285714285,24747.5,24590.13125,True,True,True,True,PASS,PASS,PASS
1139,2025-09-25 01:04:00,Short,24752.0,24.0,-13.5,2142.5,1,51.19642857142857,24784.0,24605.10375,True,True,False,False,PASS,PASS,FAIL: Short against trend
1140,2025-09-25 03:02:00,Short,24723.75,39.5,-0.5,2182.0,3,48.357142857142854,24785.0,24612.80875,True,True,False,False,PASS,PASS,FAIL: Short against trend
1141,2025-09-25 05:40:00,Short,24717.5,43.5,-2.0,2225.5,5,33.910714285714285,24727.25,24623.3675,True,True,False,False,PASS,PASS,FAIL: Short against trend
1142,2025-09-25 06:24:00,Short,24696.5,62.0,-26.0,2287.5,6,33.910714285714285,24727.25,24623.3675,True,True,False,False,PASS,PASS,FAIL: Short against trend
1143,2025-09-25 07:32:00,Short,24632.75,46.0,-19.5,2333.5,7,29.910714285714285,24728.5,24629.71,True,True,False,False,PASS,PASS,FAIL: Short against trend
1144,2025-09-25 07:58:00,Short,24611.75,112.0,-38.0,2445.5,7,29.910714285714285,24728.5,24629.71,True,True,False,False,PASS,PASS,FAIL: Short against trend
1145,2025-09-25 09:59:00,Short,24440.25,-377.5,-513.5,2068.0,9,28.946428571428573,24689.0,24635.51375,False,True,False,False,FAIL: Trading at 9:00 (avoid 9-13),PASS,FAIL: Short against trend
1146,2025-09-25 14:55:00,Long,24629.0,18.0,-72.5,2086.0,14,70.78571428571429,24677.75,24647.08875,True,True,True,True,PASS,PASS,PASS
1147,2025-09-25 18:37:00,Long,24658.75,-150.5,-153.5,1935.5,18,97.42857142857143,24630.75,24656.78,True,True,False,False,PASS,PASS,FAIL: Long against trend
1148,2025-09-25 23:38:00,Short,24583.5,5.0,-61.5,1940.5,23,93.30357142857143,24626.5,24666.58,True,True,True,True,PASS,PASS,PASS
1149,2025-09-26 13:27:00,Long,24712.25,23.0,-94.5,1963.5,13,54.607142857142854,24706.25,24692.865,True,True,True,True,PASS,PASS,PASS
1150,2025-09-26 15:03:00,Long,24727.5,33.0,-56.0,1996.5,15,72.05357142857143,24581.0,24695.69875,True,True,False,False,PASS,PASS,FAIL: Long against trend
1151,2025-09-28 20:40:00,Long,24794.25,25.0,-3.5,2021.5,20,80.46428571428571,24756.0,24707.3925,True,True,True,True,PASS,PASS,PASS
1152,2025-09-28 23:12:00,Long,24812.5,6.5,-15.5,2028.0,23,76.76785714285714,24771.75,24709.52125,True,True,True,True,PASS,PASS,PASS
1153,2025-09-29 07:28:00,Short,24861.75,14.0,-95.5,2042.0,7,33.964285714285715,24853.5,24728.255,True,True,False,False,PASS,PASS,FAIL: Short against trend
1154,2025-09-29 11:28:00,Short,24868.0,51.5,-12.0,2093.5,11,31.892857142857142,24876.5,24740.145,False,True,False,False,FAIL: Trading at 11:00 (avoid 9-13),PASS,FAIL: Short against trend
1155,2025-09-29 12:18:00,Short,24828.75,17.0,-75.5,2110.5,12,32.05357142857143,24900.0,24742.02375,False,True,False,False,FAIL: Trading at 12:00 (avoid 9-13),PASS,FAIL: Short against trend
1156,2025-09-29 23:27:00,Long,24846.5,16.0,-2.5,2126.5,23,51.232142857142854,24824.0,24759.4475,True,True,True,True,PASS,PASS,PASS
1157,2025-09-30 00:58:00,Short,24825.5,-49.0,-50.5,2077.5,0,51.017857142857146,24819.5,24762.41625,True,True,False,False,PASS,PASS,FAIL: Short against trend
1158,2025-09-30 02:24:00,Long,24850.0,-118.0,-130.0,1959.5,2,50.785714285714285,24849.25,24764.105,True,True,True,True,PASS,PASS,PASS
1159,2025-09-30 03:34:00,Short,24791.0,56.5,-3.5,2016.0,3,42.57142857142857,24823.25,24767.4225,True,True,False,False,PASS,PASS,FAIL: Short against trend
1160,2025-09-30 05:06:00,Long,24805.75,14.0,-63.0,2030.0,5,40.142857142857146,24836.25,24768.98,True,True,True,True,PASS,PASS,PASS
1161,2025-09-30 15:03:00,Long,24847.0,29.0,-51.0,2059.0,15,53.357142857142854,24810.75,24786.01625,True,True,True,True,PASS,PASS,PASS
1162,2025-09-30 23:23:00,Short,24768.75,10.0,-27.5,2069.0,23,68.75,24830.25,24793.46375,True,True,False,False,PASS,PASS,FAIL: Short against trend
1163,2025-10-01 02:40:00,Short,24745.75,73.0,-2.5,2142.0,2,66.5,24771.0,24795.16875,True,True,True,True,PASS,PASS,PASS
1164,2025-10-01 05:08:00,Long,24728.75,36.5,-3.5,2178.5,5,53.107142857142854,24761.25,24795.68375,True,True,False,False,PASS,PASS,FAIL: Long against trend
1165,2025-10-01 07:47:00,Long,24788.0,28.0,-9.5,2206.5,7,54.44642857142857,24720.25,24795.0625,True,True,False,False,PASS,PASS,FAIL: Long against trend
1166,2025-10-01 11:01:00,Long,24908.25,46.5,-64.5,2253.0,11,48.660714285714285,24798.5,24795.05,False,True,True,False,FAIL: Trading at 11:00 (avoid 9-13),PASS,PASS
1167,2025-10-01 12:27:00,Long,24945.5,64.0,-30.5,2317.0,12,48.910714285714285,24777.0,24795.4425,False,True,False,False,FAIL: Trading at 12:00 (avoid 9-13),PASS,FAIL: Long against trend
1168,2025-10-01 14:26:00,Long,25020.5,20.0,-24.0,2337.0,14,62.982142857142854,24897.5,24796.595,True,True,True,True,PASS,PASS,PASS
1169,2025-10-01 15:03:00,Long,25030.0,15.0,-74.5,2352.0,15,65.55357142857143,24931.0,24797.55,True,True,True,True,PASS,PASS,PASS
1170,2025-10-01 21:15:00,Long,25063.75,13.5,-15.0,2365.5,21,60.75,25012.25,24806.15,True,True,True,True,PASS,PASS,PASS
1171,2025-10-02 03:38:00,Long,25085.75,29.5,-24.5,2395.0,3,43.214285714285715,25066.75,24816.7125,True,True,True,True,PASS,PASS,PASS
1172,2025-10-02 13:34:00,Long,25096.5,24.5,-40.5,2419.5,13,42.089285714285715,25022.0,24830.82625,True,True,True,True,PASS,PASS,PASS
1173,2025-10-02 14:54:00,Long,25109.0,22.5,-3.5,2442.0,14,46.267857142857146,25077.5,24831.96,True,True,True,True,PASS,PASS,PASS
1174,2025-10-02 15:27:00,Long,25122.0,19.5,-98.0,2461.5,15,46.267857142857146,25077.5,24831.96,True,True,True,True,PASS,PASS,PASS
1175,2025-10-03 00:34:00,Long,25171.0,5.0,-2.5,2466.5,0,51.535714285714285,25160.75,24844.75125,True,True,True,True,PASS,PASS,PASS
1176,2025-10-03 01:23:00,Long,25181.75,13.5,0.0,2480.0,1,51.535714285714285,25160.75,24844.75125,True,True,True,True,PASS,PASS,PASS
1177,2025-10-03 06:59:00,Short,25163.25,21.0,-15.5,2501.0,6,29.160714285714285,25181.75,24855.21,True,True,False,False,PASS,PASS,FAIL: Short against trend
1178,2025-10-03 11:13:00,Long,25119.75,44.5,-2.0,2545.5,11,26.321428571428573,25137.0,24859.085,False,True,True,False,FAIL: Trading at 11:00 (avoid 9-13),PASS,PASS
1179,2025-10-05 21:59:00,Long,25077.25,9.0,-8.5,2554.5,21,62.07142857142857,25053.75,24862.4725,True,True,True,True,PASS,PASS,PASS
1180,2025-10-05 22:41:00,Long,25081.5,11.5,-9.5,2566.0,22,63.589285714285715,25066.75,24862.7425,True,True,True,True,PASS,PASS,PASS
1181,2025-10-06 03:17:00,Long,25103.0,17.0,-116.0,2583.0,3,58.25,25090.75,24864.21875,True,True,True,True,PASS,PASS,PASS
1182,2025-10-06 10:11:00,Short,25137.75,-178.0,-188.5,2405.0,10,34.69642857142857,25171.25,24870.115,False,True,False,False,FAIL: Trading at 10:00 (avoid 9-13),PASS,FAIL: Short against trend
1183,2025-10-06 13:51:00,Long,25226.75,21.0,-16.5,2426.0,13,45.017857142857146,25152.25,24876.99375,True,True,True,True,PASS,PASS,PASS
1184,2025-10-06 16:47:00,Short,25178.5,3.0,-36.5,2429.0,16,52.232142857142854,25227.5,24882.6725,True,True,False,False,PASS,PASS,FAIL: Short against trend
1185,2025-10-06 23:43:00,Long,25162.0,14.0,-8.0,2443.0,23,53.642857142857146,25184.0,24888.0925,True,True,True,True,PASS,PASS,PASS
1186,2025-10-07 00:56:00,Long,25179.25,25.5,-102.5,2468.5,0,53.642857142857146,25184.0,24888.0925,True,True,True,True,PASS,PASS,PASS
1187,2025-10-07 11:27:00,Short,25080.75,108.5,-23.5,2577.0,11,50.375,25211.75,24894.14125,False,True,False,False,FAIL: Trading at 11:00 (avoid 9-13),PASS,FAIL: Short against trend
1188,2025-10-07 11:47:00,Short,25018.75,-121.5,-146.5,2455.5,11,50.67857142857143,25254.0,24895.8825,False,True,False,False,FAIL: Trading at 11:00 (avoid 9-13),PASS,FAIL: Short against trend
1189,2025-10-07 18:48:00,Long,25079.5,18.5,-104.5,2474.0,18,63.160714285714285,25045.25,24905.58625,True,True,True,True,PASS,PASS,PASS
1190,2025-10-08 02:23:00,Short,25046.0,15.0,-7.0,2489.0,2,61.017857142857146,25088.0,24915.33625,True,True,False,False,PASS,PASS,FAIL: Short against trend
1191,2025-10-08 04:14:00,Long,25088.0,21.5,-5.5,2510.5,4,54.232142857142854,25087.5,24918.40875,True,True,True,True,PASS,PASS,PASS
1192,2025-10-08 09:32:00,Long,25109.75,93.5,-0.5,2604.0,9,31.357142857142858,25097.5,24927.9775,False,True,True,False,FAIL: Trading at 9:00 (avoid 9-13),PASS,PASS
1193,2025-10-08 12:11:00,Long,25262.5,64.5,-58.0,2668.5,12,34.25,25062.5,24931.56125,False,True,True,False,FAIL: Trading at 12:00 (avoid 9-13),PASS,PASS
1194,2025-10-08 15:51:00,Long,25317.25,42.0,-4.0,2710.5,15,45.982142857142854,25251.5,24944.4075,True,True,True,True,PASS,PASS,PASS
1195,2025-10-08 18:10:00,Long,25359.75,11.0,-12.5,2721.5,18,50.267857142857146,25270.75,24950.565,True,True,True,True,PASS,PASS,PASS
1196,2025-10-08 19:13:00,Long,25371.25,34.5,-2.0,2756.0,19,53.642857142857146,25329.75,24954.08875,True,True,True,True,PASS,PASS,PASS
1197,2025-10-08 21:34:00,Short,25324.0,17.5,-30.0,2773.5,21,52.482142857142854,25366.0,24961.9625,True,True,False,False,PASS,PASS,FAIL: Short against trend
1198,2025-10-09 03:24:00,Short,25338.25,18.5,-15.5,2792.0,3,50.375,25326.0,24979.77,True,True,False,False,PASS,PASS,FAIL: Short against trend
1199,2025-10-09 13:28:00,Short,25179.75,-157.0,-164.5,2635.0,13,36.517857142857146,25278.75,25015.5025,True,True,False,False,PASS,PASS,FAIL: Short against trend
1200,2025-10-09 15:19:00,Long,25258.25,42.5,-3.0,2677.5,15,43.714285714285715,25263.0,25021.4,True,True,True,True,PASS,PASS,PASS
1201,2025-10-09 16:00:00,Long,25294.5,36.5,-48.5,2714.0,16,47.0,25203.75,25023.8875,True,True,True,True,PASS,PASS,PASS
1202,2025-10-09 19:01:00,Long,25322.75,8.0,-26.5,2722.0,19,55.25,25294.5,25033.4275,True,True,True,True,PASS,PASS,PASS
1203,2025-10-09 21:55:00,Long,25347.5,-64.0,-75.0,2658.0,21,55.05357142857143,25319.25,25039.37125,True,True,True,True,PASS,PASS,PASS
1204,2025-10-10 00:22:00,Short,25315.5,18.5,-23.5,2676.5,0,52.17857142857143,25336.5,25045.465,True,True,False,False,PASS,PASS,FAIL: Short against trend
1205,2025-10-10 07:11:00,Long,25311.75,15.0,-12.5,2691.5,7,38.25,25318.5,25063.95625,True,True,True,True,PASS,PASS,PASS
1206,2025-10-10 15:12:00,Short,24567.5,101.5,-46.0,2793.0,15,92.75,24827.5,25078.6425,True,True,True,True,PASS,PASS,PASS
1207,2025-10-12 19:47:00,Long,24757.75,66.5,-13.5,2859.5,19,177.64285714285714,24689.25,25069.505,True,False,False,False,PASS,FAIL: ATR=177.6 > 110.6,FAIL: Long against trend
1208,2025-10-12 20:19:00,Long,24791.25,41.5,-30.5,2901.0,20,177.64285714285714,24689.25,25069.505,True,False,False,False,PASS,FAIL: ATR=177.6 > 110.6,FAIL: Long against trend
1209,2025-10-12 21:24:00,Long,24842.0,102.5,-157.5,3003.5,21,177.64285714285714,24689.25,25069.505,True,False,False,False,PASS,FAIL: ATR=177.6 > 110.6,FAIL: Long against trend
1210,2025-10-13 07:31:00,Short,24740.0,-170.0,-181.5,2833.5,7,126.19642857142857,24875.25,25069.605,True,False,True,False,PASS,FAIL: ATR=126.2 > 110.6,PASS
1211,2025-10-13 08:34:00,Long,24825.0,120.0,-201.0,2953.5,8,118.91071428571429,24846.0,25069.77375,True,False,False,False,PASS,FAIL: ATR=118.9 > 110.6,FAIL: Long against trend
1212,2025-10-13 11:58:00,Long,24895.5,119.5,-58.0,3073.0,11,72.94642857142857,24787.75,25070.01625,False,True,False,False,FAIL: Trading at 11:00 (avoid 9-13),PASS,FAIL: Long against trend
1213,2025-10-13 23:48:00,Short,24919.25,22.0,-10.0,3095.0,23,87.89285714285714,25007.5,25075.27,True,True,True,True,PASS,PASS,PASS
1214,2025-10-14 06:29:00,Short,24579.25,98.0,-18.0,3193.0,6,73.58928571428571,24686.0,25076.83625,True,True,True,True,PASS,PASS,PASS
1215,2025-10-14 07:49:00,Long,24650.0,1.0,-189.5,3194.0,7,80.23214285714286,24692.25,25076.47,True,True,False,False,PASS,PASS,FAIL: Long against trend
1216,2025-10-14 11:04:00,Long,24734.25,192.0,-100.0,3386.0,11,98.01785714285714,24653.75,25075.04,False,True,False,False,FAIL: Trading at 11:00 (avoid 9-13),PASS,FAIL: Long against trend
1217,2025-10-14 12:21:00,Long,24864.25,84.5,-54.0,3470.5,12,103.125,24620.5,25074.485,False,True,False,False,FAIL: Trading at 12:00 (avoid 9-13),PASS,FAIL: Long against trend
1218,2025-10-14 16:09:00,Short,24705.25,-346.5,-355.0,3124.0,16,136.91071428571428,24892.25,25073.01375,True,False,True,False,PASS,FAIL: ATR=136.9 > 110.6,PASS
1219,2025-10-15 01:01:00,Long,24878.5,68.5,-13.0,3192.5,1,119.41071428571429,24801.25,25065.585,True,False,False,False,PASS,FAIL: ATR=119.4 > 110.6,FAIL: Long against trend
1220,2025-10-15 04:39:00,Long,24925.0,72.0,-19.5,3264.5,4,88.92857142857143,24885.0,25061.02875,True,True,False,False,PASS,PASS,FAIL: Long against trend
1221,2025-10-15 09:48:00,Short,24926.25,-121.5,-383.0,3143.0,9,54.107142857142854,24966.75,25057.43,False,True,True,False,FAIL: Trading at 9:00 (avoid 9-13),PASS,PASS
1222,2025-10-15 12:26:00,Long,24987.0,47.0,-647.0,3190.0,12,50.285714285714285,25021.75,25056.30375,False,True,False,False,FAIL: Trading at 12:00 (avoid 9-13),PASS,FAIL: Long against trend
1223,2025-10-16 14:32:00,Short,24663.75,0.5,-389.5,3190.5,14,73.14285714285714,24972.75,25037.34625,True,True,True,True,PASS,PASS,PASS
1224,2025-10-17 01:32:00,Short,24658.25,77.5,-6.0,3268.0,1,127.91071428571429,24765.0,25024.76125,True,False,True,False,PASS,FAIL: ATR=127.9 > 110.6,PASS
1225,2025-10-17 03:33:00,Short,24461.75,-184.0,-199.5,3084.0,3,122.375,24706.75,25021.17625,True,False,True,False,PASS,FAIL: ATR=122.4 > 110.6,PASS
1226,2025-10-17 05:37:00,Long,24553.75,57.5,-142.5,3141.5,5,112.71428571428571,24580.75,25016.42125,True,False,False,False,PASS,FAIL: ATR=112.7 > 110.6,FAIL: Long against trend
1227,2025-10-17 08:00:00,Long,24728.5,106.5,-37.0,3248.0,8,103.625,24492.0,25010.31,True,True,False,False,PASS,PASS,FAIL: Long against trend
1228,2025-10-17 11:29:00,Short,24722.25,-520.5,-529.5,2727.5,11,92.375,24729.0,25002.70125,False,True,True,False,FAIL: Trading at 11:00 (avoid 9-13),PASS,PASS
1229,2025-10-17 14:17:00,Long,24982.5,69.5,-9.5,2797.0,14,114.14285714285714,24764.0,24996.58875,True,False,False,False,PASS,FAIL: ATR=114.1 > 110.6,FAIL: Long against trend
1230,2025-10-17 15:02:00,Long,25017.0,64.0,-33.5,2861.0,15,120.73214285714286,24849.5,24995.0575,True,False,False,False,PASS,FAIL: ATR=120.7 > 110.6,FAIL: Long against trend
1231,2025-10-19 23:59:00,Long,25094.75,25.0,-3.5,2886.0,23,124.76785714285714,25046.75,24986.85875,True,False,True,False,PASS,FAIL: ATR=124.8 > 110.6,PASS
1232,2025-10-20 09:31:00,Long,25172.75,95.0,-10.0,2981.0,9,57.69642857142857,25041.5,24984.235,False,True,True,False,FAIL: Trading at 9:00 (avoid 9-13),PASS,PASS
1233,2025-10-20 10:23:00,Long,25247.75,64.0,-17.5,3045.0,10,57.69642857142857,25041.5,24984.235,False,True,True,False,FAIL: Trading at 10:00 (avoid 9-13),PASS,PASS
1234,2025-10-20 11:08:00,Long,25320.0,35.0,-61.5,3080.0,11,56.625,25084.5,24984.43125,False,True,True,False,FAIL: Trading at 11:00 (avoid 9-13),PASS,PASS
1235,2025-10-20 13:37:00,Long,25345.25,3.5,-112.0,3083.5,13,56.767857142857146,25314.25,24986.91375,True,True,True,True,PASS,PASS,PASS
1236,2025-10-21 00:11:00,Short,25320.75,11.5,-14.0,3095.0,0,53.517857142857146,25341.75,24998.06,True,True,False,False,PASS,PASS,FAIL: Short against trend
1237,2025-10-21 02:03:00,Short,25284.75,36.5,-19.5,3131.5,2,49.25,25347.75,25000.59625,True,True,False,False,PASS,PASS,FAIL: Short against trend
1238,2025-10-21 07:42:00,Long,25303.25,-65.0,-69.5,3066.5,7,33.5,25267.75,25004.2575,True,True,True,True,PASS,PASS,PASS
1239,2025-10-21 09:32:00,Short,25270.75,90.5,-46.5,3157.0,9,31.607142857142858,25279.25,25004.33875,False,True,False,False,FAIL: Trading at 9:00 (avoid 9-13),PASS,FAIL: Short against trend
1240,2025-10-21 12:29:00,Long,25337.0,-154.0,-242.0,3003.0,12,31.517857142857142,25298.25,25003.94875,False,True,True,False,FAIL: Trading at 12:00 (avoid 9-13),PASS,PASS
1241,2025-10-22 04:53:00,Short,25260.0,29.5,-90.0,3032.5,4,48.05357142857143,25308.25,24999.985,True,True,False,False,PASS,PASS,FAIL: Short against trend
1242,2025-10-22 07:30:00,Short,25236.75,52.5,-21.5,3085.0,7,42.339285714285715,25267.25,25000.81375,True,True,False,False,PASS,PASS,FAIL: Short against trend
1243,2025-10-22 08:52:00,Long,25263.25,19.5,-26.0,3104.5,8,42.732142857142854,25271.5,25001.09375,True,True,True,True,PASS,PASS,PASS
1244,2025-10-22 13:38:00,Short,24879.0,88.0,-17.0,3192.5,13,64.94642857142857,25173.25,24999.75375,True,True,False,False,PASS,PASS,FAIL: Short against trend
1245,2025-10-22 15:20:00,Long,25002.75,74.0,-38.0,3266.5,15,74.57142857142857,25100.25,24998.5725,True,True,True,True,PASS,PASS,PASS
1246,2025-10-22 16:03:00,Long,25063.25,34.5,-224.5,3301.0,16,89.83928571428571,24992.75,24996.7775,True,True,False,False,PASS,PASS,FAIL: Long against trend
1247,2025-10-22 22:01:00,Long,25104.0,33.0,-101.5,3334.0,22,116.55357142857143,25044.5,24988.56,True,False,True,False,PASS,FAIL: ATR=116.6 > 110.6,PASS
1248,2025-10-23 05:11:00,Short,25068.0,62.5,0.0,3396.5,5,98.44642857142857,25091.0,24980.065,True,True,False,False,PASS,PASS,FAIL: Short against trend
1249,2025-10-23 08:01:00,Short,24966.0,50.5,-17.0,3447.0,8,62.982142857142854,25084.75,24983.07125,True,True,False,False,PASS,PASS,FAIL: Short against trend
1250,2025-10-23 08:36:00,Short,24943.0,-549.5,-568.5,2897.5,8,58.285714285714285,25059.0,24984.96625,True,True,False,False,PASS,PASS,FAIL: Short against trend
1251,2025-10-23 12:33:00,Long,25217.75,34.5,-28.5,2932.0,12,66.625,25160.5,24995.53375,False,True,True,False,FAIL: Trading at 12:00 (avoid 9-13),PASS,PASS
1252,2025-10-23 18:01:00,Long,25289.0,26.0,-7.0,2958.0,18,77.875,25273.75,25006.16875,True,True,True,True,PASS,PASS,PASS
1253,2025-10-24 01:48:00,Long,25344.25,12.5,-8.5,2970.5,1,66.23214285714286,25309.25,25021.50125,True,True,True,True,PASS,PASS,PASS
1254,2025-10-24 05:19:00,Long,25364.75,30.5,-2.5,3001.0,5,39.92857142857143,25346.5,25029.175,True,True,True,True,PASS,PASS,PASS
1255,2025-10-24 16:12:00,Short,25508.25,-472.5,-559.5,2528.5,16,57.482142857142854,25551.5,25057.51625,True,True,False,False,PASS,PASS,FAIL: Short against trend
1256,2025-10-26 18:35:00,Long,25744.5,14.0,-74.0,2542.5,18,77.75,25721.25,25074.74125,True,True,True,True,PASS,PASS,PASS
1257,2025-10-27 02:17:00,Long,25793.5,11.5,-28.5,2554.0,2,77.0,25750.0,25095.95375,True,True,True,True,PASS,PASS,PASS
1258,2025-10-27 05:59:00,Long,25836.75,16.5,-15.5,2570.5,5,48.410714285714285,25783.75,25119.35875,True,True,True,True,PASS,PASS,PASS
1259,2025-10-27 06:49:00,Long,25849.5,104.0,-106.5,2674.5,6,48.0,25793.0,25124.87375,True,True,True,True,PASS,PASS,PASS
1260,2025-10-27 12:07:00,Long,25906.75,36.5,-29.5,2711.0,12,31.0,25831.0,25149.2675,False,True,True,False,FAIL: Trading at 12:00 (avoid 9-13),PASS,PASS
1261,2025-10-27 14:43:00,Long,25933.5,19.0,-25.5,2730.0,14,37.857142857142854,25893.0,25165.72,True,True,True,True,PASS,PASS,PASS
1262,2025-10-27 16:16:00,Long,25977.0,28.0,-1.0,2758.0,16,37.214285714285715,25913.75,25171.3,True,True,True,True,PASS,PASS,PASS
1263,2025-10-27 19:16:00,Long,26004.25,17.0,-4.0,2775.0,19,41.232142857142854,25960.75,25188.36625,True,True,True,True,PASS,PASS,PASS
1264,2025-10-27 20:31:00,Short,25980.0,9.0,-20.0,2784.0,20,43.482142857142854,26003.75,25194.1675,True,True,False,False,PASS,PASS,FAIL: Short against trend
1265,2025-10-27 21:21:00,Short,25966.25,14.5,-45.5,2798.5,21,42.089285714285715,25996.0,25199.7225,True,True,False,False,PASS,PASS,FAIL: Short against trend
1266,2025-10-28 01:08:00,Short,25955.5,12.0,-1.5,2810.5,1,38.892857142857146,25969.5,25215.7725,True,True,False,False,PASS,PASS,FAIL: Short against trend
1267,2025-10-28 08:11:00,Long,26004.0,31.0,-1.0,2841.5,8,28.75,25968.5,25249.715,True,True,True,True,PASS,PASS,PASS
1268,2025-10-28 09:31:00,Long,26069.5,31.0,-127.0,2872.5,9,25.410714285714285,25977.5,25260.44875,False,True,True,False,FAIL: Trading at 9:00 (avoid 9-13),PASS,PASS
1269,2025-10-28 12:25:00,Long,26081.75,128.5,-8.5,3001.0,12,24.553571428571427,26012.5,25271.09125,False,True,True,False,FAIL: Trading at 12:00 (avoid 9-13),PASS,PASS
